# SignalP-5.0	Organism: euk	
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
A0A5P8YCS5	OTHER	0.000492	0.999508	
A0A5P8YCT6	OTHER	0.101196	0.898804	
A0A5P8YCV4	SP(Sec/SPI)	0.989627	0.010373	CS pos: 25-26. AQA-AE. Pr: 0.7325
A0A5P8YCV6	OTHER	0.000411	0.999589	
A0A5P8YCW2	OTHER	0.000424	0.999576	
A0A5P8YCX4	SP(Sec/SPI)	0.759648	0.240352	CS pos: 35-36. VQA-AQ. Pr: 0.5359
A0A5P8YCY8	OTHER	0.006351	0.993649	
A0A5P8YCY9	OTHER	0.000417	0.999583	
A0A5P8YCZ2	OTHER	0.000691	0.999309	
A0A5P8YCZ6	OTHER	0.002099	0.997901	
A0A5P8YD07	OTHER	0.190027	0.809973	
A0A5P8YD08	OTHER	0.002525	0.997475	
A0A5P8YD14	OTHER	0.000777	0.999223	
A0A5P8YD15	OTHER	0.000621	0.999379	
A0A5P8YD16	OTHER	0.000761	0.999239	
A0A5P8YD20	OTHER	0.001555	0.998445	
A0A5P8YD22	OTHER	0.025389	0.974611	
A0A5P8YD25	OTHER	0.001205	0.998795	
A0A5P8YD33	OTHER	0.001345	0.998655	
A0A5P8YD53	OTHER	0.002332	0.997668	
A0A5P8YD56	OTHER	0.001798	0.998202	
A0A5P8YD64	OTHER	0.077251	0.922749	
A0A5P8YD82	OTHER	0.001308	0.998692	
A0A5P8YD84	OTHER	0.001682	0.998318	
A0A5P8YD86	OTHER	0.001604	0.998396	
A0A5P8YDC3	SP(Sec/SPI)	0.749555	0.250445	CS pos: 29-30. AEA-LG. Pr: 0.1522
A0A5P8YDF4	OTHER	0.002066	0.997934	
A0A5P8YDG0	SP(Sec/SPI)	0.999401	0.000599	CS pos: 21-22. VMA-AD. Pr: 0.8936
A0A5P8YDG5	OTHER	0.000272	0.999728	
A0A5P8YDG9	OTHER	0.000712	0.999288	
A0A5P8YDJ2	SP(Sec/SPI)	0.695726	0.304274	CS pos: 33-34. AQA-AT. Pr: 0.2009
A0A5P8YDJ5	OTHER	0.025905	0.974095	
A0A5P8YDJ9	OTHER	0.137660	0.862340	
A0A5P8YDL7	OTHER	0.000483	0.999517	
A0A5P8YDN2	OTHER	0.002878	0.997122	
A0A5P8YDN9	OTHER	0.002225	0.997775	
A0A5P8YDP0	OTHER	0.003073	0.996927	
A0A5P8YDP1	OTHER	0.001829	0.998171	
A0A5P8YDP5	OTHER	0.001008	0.998992	
A0A5P8YDR4	OTHER	0.000699	0.999301	
A0A5P8YDR9	OTHER	0.022145	0.977855	
A0A5P8YDS8	SP(Sec/SPI)	0.922317	0.077683	CS pos: 30-31. ALA-AT. Pr: 0.7401
A0A5P8YDT0	OTHER	0.088601	0.911399	
A0A5P8YDT1	OTHER	0.000637	0.999363	
A0A5P8YDU7	OTHER	0.001673	0.998327	
A0A5P8YDV6	SP(Sec/SPI)	0.940399	0.059601	CS pos: 27-28. VNA-VS. Pr: 0.6712
A0A5P8YDW1	OTHER	0.020120	0.979880	
A0A5P8YDX6	SP(Sec/SPI)	0.939731	0.060269	CS pos: 24-25. SVA-TT. Pr: 0.3538
A0A5P8YDY3	OTHER	0.021795	0.978205	
A0A5P8YDZ3	OTHER	0.001342	0.998658	
A0A5P8YDZ7	OTHER	0.019258	0.980742	
A0A5P8YDZ9	SP(Sec/SPI)	0.656322	0.343678	CS pos: 27-28. TLA-AD. Pr: 0.4014
A0A5P8YE07	OTHER	0.006107	0.993893	
A0A5P8YE19	OTHER	0.001110	0.998890	
A0A5P8YE33	SP(Sec/SPI)	0.503653	0.496347	CS pos: 21-22. GMG-SI. Pr: 0.2729
A0A5P8YE39	OTHER	0.427563	0.572437	
A0A5P8YE43	OTHER	0.000708	0.999292	
A0A5P8YE47	OTHER	0.002184	0.997816	
A0A5P8YE49	OTHER	0.001245	0.998755	
A0A5P8YE54	OTHER	0.098077	0.901923	
A0A5P8YE56	OTHER	0.000886	0.999114	
A0A5P8YE63	OTHER	0.001532	0.998468	
A0A5P8YE67	SP(Sec/SPI)	0.961888	0.038112	CS pos: 22-23. CAT-DV. Pr: 0.3588
A0A5P8YE77	OTHER	0.004218	0.995782	
A0A5P8YE91	SP(Sec/SPI)	0.992915	0.007085	CS pos: 24-25. AMA-AG. Pr: 0.6563
A0A5P8YE92	OTHER	0.042262	0.957738	
A0A5P8YE96	OTHER	0.003211	0.996789	
A0A5P8YEB1	SP(Sec/SPI)	0.990199	0.009801	CS pos: 23-24. AYA-QR. Pr: 0.8666
A0A5P8YEB7	OTHER	0.000721	0.999279	
A0A5P8YED3	OTHER	0.001850	0.998150	
A0A5P8YED4	OTHER	0.000402	0.999598	
A0A5P8YED8	OTHER	0.274804	0.725196	
A0A5P8YEE7	OTHER	0.037715	0.962285	
A0A5P8YEF1	OTHER	0.000822	0.999178	
A0A5P8YEF4	SP(Sec/SPI)	0.540087	0.459913	CS pos: 29-30. SYA-AG. Pr: 0.2820
A0A5P8YEF6	OTHER	0.000495	0.999505	
A0A5P8YEH1	OTHER	0.001173	0.998827	
A0A5P8YEJ1	OTHER	0.004565	0.995435	
A0A5P8YEJ2	OTHER	0.000372	0.999628	
A0A5P8YEJ4	OTHER	0.000866	0.999134	
A0A5P8YEK6	OTHER	0.039812	0.960188	
A0A5P8YEK7	OTHER	0.000215	0.999785	
A0A5P8YEL4	OTHER	0.001225	0.998775	
A0A5P8YEL8	OTHER	0.000613	0.999387	
A0A5P8YEM9	OTHER	0.004856	0.995144	
A0A5P8YEN2	SP(Sec/SPI)	0.961504	0.038496	CS pos: 30-31. ATA-QQ. Pr: 0.5601
A0A5P8YEP6	OTHER	0.000428	0.999572	
A0A5P8YEQ1	OTHER	0.003344	0.996656	
A0A5P8YET0	OTHER	0.019615	0.980385	
A0A5P8YEV1	OTHER	0.000197	0.999803	
A0A5P8YEV4	OTHER	0.001839	0.998161	
A0A5P8YEW0	OTHER	0.003840	0.996160	
A0A5P8YEW4	SP(Sec/SPI)	0.985700	0.014300	CS pos: 20-21. VGC-NQ. Pr: 0.8159
A0A5P8YEX2	OTHER	0.001596	0.998404	
A0A5P8YEY2	OTHER	0.007553	0.992447	
A0A5P8YEY9	OTHER	0.001906	0.998094	
A0A5P8YEZ9	OTHER	0.242520	0.757480	
A0A5P8YF09	OTHER	0.489424	0.510576	
A0A5P8YF14	OTHER	0.001045	0.998955	
A0A5P8YF25	OTHER	0.002296	0.997704	
A0A5P8YF28	OTHER	0.001017	0.998983	
A0A5P8YF41	OTHER	0.000651	0.999349	
A0A5P8YF51	SP(Sec/SPI)	0.972712	0.027288	CS pos: 24-25. ASS-TQ. Pr: 0.3671
A0A5P8YF55	OTHER	0.009670	0.990330	
A0A5P8YF56	OTHER	0.000431	0.999569	
A0A5P8YF58	OTHER	0.002158	0.997842	
A0A5P8YF92	OTHER	0.259967	0.740033	
A0A5P8YF98	OTHER	0.000419	0.999581	
A0A5P8YF99	OTHER	0.000717	0.999283	
A0A5P8YFA6	OTHER	0.011143	0.988857	
A0A5P8YFB6	OTHER	0.001071	0.998929	
A0A5P8YFB9	OTHER	0.001162	0.998838	
A0A5P8YFC2	SP(Sec/SPI)	0.990997	0.009003	CS pos: 23-24. ANA-AS. Pr: 0.8040
A0A5P8YFC6	OTHER	0.000700	0.999300	
A0A5P8YFD1	OTHER	0.001046	0.998954	
A0A5P8YFE6	OTHER	0.002395	0.997605	
A0A5P8YFE7	OTHER	0.000286	0.999714	
A0A5P8YFF1	OTHER	0.000351	0.999649	
A0A5P8YFG0	OTHER	0.001203	0.998797	
A0A5P8YFG1	OTHER	0.001066	0.998934	
A0A5P8YFH1	OTHER	0.007939	0.992061	
A0A5P8YFH2	OTHER	0.001752	0.998248	
A0A5P8YFH8	SP(Sec/SPI)	0.948265	0.051735	CS pos: 21-22. TGA-SW. Pr: 0.7111
A0A5P8YFI2	OTHER	0.006085	0.993915	
A0A5P8YFJ1	OTHER	0.000743	0.999257	
A0A5P8YFM9	OTHER	0.019450	0.980550	
A0A5P8YFN4	SP(Sec/SPI)	0.977131	0.022869	CS pos: 20-21. CSS-ND. Pr: 0.5511
A0A5P8YFP7	OTHER	0.001014	0.998986	
A0A5P8YFQ6	SP(Sec/SPI)	0.993539	0.006461	CS pos: 18-19. CSS-IS. Pr: 0.5173
A0A5P8YFS9	OTHER	0.007759	0.992241	
A0A5P8YFV1	SP(Sec/SPI)	0.998497	0.001503	CS pos: 19-20. CSS-HT. Pr: 0.8384
A0A5P8YFV9	OTHER	0.198457	0.801543	
A0A5P8YFW7	OTHER	0.000686	0.999314	
A0A5P8YG00	OTHER	0.003605	0.996395	
A0A5P8YG05	OTHER	0.001622	0.998378	
A0A5P8YG14	OTHER	0.007602	0.992398	
A0A5P8YG25	OTHER	0.000458	0.999542	
A0A5P8YG30	OTHER	0.003603	0.996397	
A0A5P8YG32	OTHER	0.180231	0.819769	
A0A5P8YG44	OTHER	0.001049	0.998951	
A0A5P8YG50	OTHER	0.456853	0.543147	
A0A5P8YG55	OTHER	0.002502	0.997498	
A0A5P8YG76	OTHER	0.031766	0.968234	
A0A5P8YG78	OTHER	0.001993	0.998007	
A0A5P8YG83	OTHER	0.004408	0.995592	
A0A5P8YG95	OTHER	0.011558	0.988442	
A0A5P8YG97	OTHER	0.001508	0.998492	
A0A5P8YGB6	OTHER	0.000917	0.999083	
A0A5P8YGB8	OTHER	0.003562	0.996438	
A0A5P8YGC9	OTHER	0.001019	0.998981	
A0A5P8YGE1	OTHER	0.001621	0.998379	
A0A5P8YGE8	OTHER	0.013375	0.986625	
A0A5P8YGH4	OTHER	0.002554	0.997446	
A0A5P8YGI6	OTHER	0.007612	0.992388	
A0A5P8YGJ7	OTHER	0.025804	0.974196	
A0A5P8YGJ8	OTHER	0.000665	0.999335	
A0A5P8YGJ9	OTHER	0.002289	0.997711	
A0A5P8YGK5	OTHER	0.054173	0.945827	
A0A5P8YGL2	OTHER	0.000675	0.999325	
A0A5P8YGM3	SP(Sec/SPI)	0.541249	0.458751	CS pos: 39-40. SQA-ET. Pr: 0.3634
A0A5P8YGN4	OTHER	0.001093	0.998907	
A0A5P8YGN6	OTHER	0.001475	0.998525	
A0A5P8YGP4	SP(Sec/SPI)	0.996039	0.003961	CS pos: 20-21. AMA-DN. Pr: 0.9480
A0A5P8YGP5	OTHER	0.000808	0.999192	
A0A5P8YGQ4	OTHER	0.000315	0.999685	
A0A5P8YGQ6	OTHER	0.002850	0.997150	
A0A5P8YGQ9	OTHER	0.001730	0.998270	
A0A5P8YGS9	SP(Sec/SPI)	0.574092	0.425908	CS pos: 26-27. VSG-GL. Pr: 0.4976
A0A5P8YGT0	OTHER	0.007963	0.992037	
A0A5P8YGT7	OTHER	0.000138	0.999862	
A0A5P8YGU1	OTHER	0.001509	0.998491	
A0A5P8YGU9	OTHER	0.000707	0.999293	
A0A5P8YGV1	OTHER	0.017286	0.982714	
A0A5P8YGV9	SP(Sec/SPI)	0.975864	0.024136	CS pos: 20-21. SSA-KL. Pr: 0.4544
A0A5P8YGX7	SP(Sec/SPI)	0.888639	0.111361	CS pos: 22-23. SRA-GQ. Pr: 0.4713
A0A5P8YGX8	SP(Sec/SPI)	0.981392	0.018608	CS pos: 23-24. AHA-AK. Pr: 0.7250
A0A5P8YGY4	OTHER	0.000549	0.999451	
A0A5P8YGY9	OTHER	0.003346	0.996654	
A0A5P8YGZ4	OTHER	0.000820	0.999180	
A0A5P8YH15	OTHER	0.000378	0.999622	
A0A5P8YH44	OTHER	0.001032	0.998968	
A0A5P8YH66	OTHER	0.002946	0.997054	
A0A5P8YH68	OTHER	0.006043	0.993957	
A0A5P8YH73	OTHER	0.003537	0.996463	
A0A5P8YHA5	OTHER	0.000296	0.999704	
A0A5P8YHB2	SP(Sec/SPI)	0.653650	0.346350	CS pos: 24-25. TGC-DN. Pr: 0.3314
A0A5P8YHB7	SP(Sec/SPI)	0.994514	0.005486	CS pos: 23-24. ANA-AD. Pr: 0.7964
A0A5P8YHD0	OTHER	0.006014	0.993986	
A0A5P8YHD9	OTHER	0.026978	0.973022	
A0A5P8YHE4	OTHER	0.005847	0.994153	
A0A5P8YHG3	OTHER	0.001191	0.998809	
A0A5P8YHG6	OTHER	0.001608	0.998392	
A0A5P8YHG9	OTHER	0.037777	0.962223	
A0A5P8YHH5	SP(Sec/SPI)	0.529688	0.470312	CS pos: 22-23. AIA-LD. Pr: 0.3925
A0A5P8YHH6	SP(Sec/SPI)	0.933898	0.066102	CS pos: 25-26. GCG-HQ. Pr: 0.2567
A0A5P8YHH9	OTHER	0.000698	0.999302	
A0A5P8YHI6	SP(Sec/SPI)	0.996389	0.003611	CS pos: 21-22. CVT-AP. Pr: 0.5012
A0A5P8YHJ5	SP(Sec/SPI)	0.995596	0.004404	CS pos: 24-25. AFA-GQ. Pr: 0.6460
A0A5P8YHJ6	SP(Sec/SPI)	0.962877	0.037123	CS pos: 37-38. ANA-ES. Pr: 0.9259
A0A5P8YHJ8	OTHER	0.010802	0.989198	
A0A5P8YHK0	OTHER	0.000868	0.999132	
A0A5P8YHL4	OTHER	0.355889	0.644111	
A0A5P8YHL7	OTHER	0.347667	0.652333	
A0A5P8YHM1	OTHER	0.007592	0.992408	
A0A5P8YHM2	OTHER	0.001012	0.998988	
A0A5P8YHQ0	OTHER	0.004092	0.995908	
A0A5P8YHQ4	OTHER	0.002310	0.997690	
A0A5P8YHQ6	OTHER	0.044629	0.955371	
A0A5P8YHR3	SP(Sec/SPI)	0.568744	0.431256	CS pos: 16-17. AGA-LL. Pr: 0.3370
A0A5P8YHR4	OTHER	0.000823	0.999177	
A0A5P8YHS1	SP(Sec/SPI)	0.991657	0.008343	CS pos: 21-22. CSG-TP. Pr: 0.8573
A0A5P8YHS4	OTHER	0.001095	0.998905	
A0A5P8YHS7	SP(Sec/SPI)	0.819525	0.180475	CS pos: 25-26. CSM-QK. Pr: 0.2302
A0A5P8YHT8	SP(Sec/SPI)	0.993016	0.006984	CS pos: 22-23. AYA-NE. Pr: 0.9765
A0A5P8YHU0	OTHER	0.000394	0.999606	
A0A5P8YHV8	OTHER	0.001218	0.998782	
A0A5P8YHX1	OTHER	0.000833	0.999167	
A0A5P8YHX7	OTHER	0.004815	0.995185	
A0A5P8YHX9	OTHER	0.000248	0.999752	
A0A5P8YHZ7	SP(Sec/SPI)	0.903137	0.096863	CS pos: 29-30. VSG-FS. Pr: 0.6511
A0A5P8YI00	SP(Sec/SPI)	0.994934	0.005066	CS pos: 20-21. GCA-TP. Pr: 0.4471
A0A5P8YI02	SP(Sec/SPI)	0.959513	0.040487	CS pos: 26-27. VYA-EG. Pr: 0.5960
A0A5P8YI11	OTHER	0.016985	0.983015	
A0A5P8YI30	OTHER	0.013387	0.986613	
A0A5P8YI39	OTHER	0.005513	0.994487	
A0A5P8YI53	OTHER	0.000383	0.999617	
A0A5P8YI55	OTHER	0.000871	0.999129	
A0A5P8YI66	SP(Sec/SPI)	0.923598	0.076402	CS pos: 26-27. VSA-AT. Pr: 0.7613
A0A5P8YI71	OTHER	0.000498	0.999502	
A0A5P8YI80	OTHER	0.001938	0.998062	
A0A5P8YI89	SP(Sec/SPI)	0.999060	0.000940	CS pos: 22-23. AQA-ED. Pr: 0.8457
A0A5P8YIB4	OTHER	0.000557	0.999443	
A0A5P8YIB8	OTHER	0.001645	0.998355	
A0A5P8YID1	OTHER	0.000868	0.999132	
A0A5P8YIE8	OTHER	0.000717	0.999283	
A0A5P8YIF0	OTHER	0.003499	0.996501	
A0A5P8YIF1	SP(Sec/SPI)	0.997872	0.002128	CS pos: 19-20. AFA-EN. Pr: 0.9394
A0A5P8YIF5	OTHER	0.004800	0.995200	
A0A5P8YIH7	OTHER	0.000709	0.999291	
A0A5P8YII1	OTHER	0.000864	0.999136	
A0A5P8YII2	OTHER	0.092252	0.907748	
A0A5P8YII7	OTHER	0.000710	0.999290	
A0A5P8YIJ3	OTHER	0.001269	0.998731	
A0A5P8YIK7	SP(Sec/SPI)	0.990406	0.009594	CS pos: 25-26. CSS-QP. Pr: 0.5792
A0A5P8YIL0	OTHER	0.000683	0.999317	
A0A5P8YIL6	OTHER	0.001401	0.998599	
A0A5P8YIM8	OTHER	0.000642	0.999358	
A0A5P8YIN8	OTHER	0.000788	0.999212	
A0A5P8YIP8	OTHER	0.000415	0.999585	
A0A5P8YIQ4	OTHER	0.006484	0.993516	
A0A5P8YIR2	OTHER	0.001746	0.998254	
A0A5P8YIR3	OTHER	0.003173	0.996827	
A0A5P8YIR8	OTHER	0.003157	0.996843	
A0A5P8YIS2	OTHER	0.040746	0.959254	
A0A5P8YIU0	OTHER	0.068882	0.931118	
A0A5P8YIU7	OTHER	0.000347	0.999653	
A0A5P8YIV5	OTHER	0.003934	0.996066	
A0A5P8YIW5	OTHER	0.000369	0.999631	
A0A5P8YIX7	OTHER	0.000834	0.999166	
A0A5P8YIY8	OTHER	0.000596	0.999404	
A0A5P8YJ08	OTHER	0.000370	0.999630	
A0A5P8YJ09	OTHER	0.007793	0.992207	
A0A5P8YJ11	OTHER	0.001157	0.998843	
A0A5P8YJ16	OTHER	0.066649	0.933351	
A0A5P8YJ28	OTHER	0.015398	0.984602	
A0A5P8YJ33	OTHER	0.000775	0.999225	
A0A5P8YJ34	OTHER	0.000439	0.999561	
A0A5P8YJ35	SP(Sec/SPI)	0.989016	0.010984	CS pos: 26-27. LQS-AE. Pr: 0.4705
A0A5P8YJ38	OTHER	0.002155	0.997845	
A0A5P8YJ66	OTHER	0.000353	0.999647	
A0A5P8YJ78	OTHER	0.000872	0.999128	
A0A5P8YJ86	OTHER	0.052531	0.947469	
A0A5P8YJA1	OTHER	0.000998	0.999002	
A0A5P8YJA2	OTHER	0.002768	0.997232	
A0A5P8YJA7	OTHER	0.004645	0.995355	
A0A5P8YJB9	OTHER	0.002342	0.997658	
A0A5P8YJC8	OTHER	0.002632	0.997368	
A0A5P8YJD0	OTHER	0.022322	0.977678	
A0A5P8YJD4	OTHER	0.001522	0.998478	
A0A5P8YJE2	OTHER	0.008527	0.991473	
A0A5P8YJE4	OTHER	0.000968	0.999032	
A0A5P8YJF9	SP(Sec/SPI)	0.885378	0.114622	CS pos: 22-23. SLG-YI. Pr: 0.6997
A0A5P8YJH0	OTHER	0.000951	0.999049	
A0A5P8YJH4	SP(Sec/SPI)	0.754100	0.245900	CS pos: 37-38. AEA-HG. Pr: 0.5882
A0A5P8YJH6	SP(Sec/SPI)	0.839819	0.160181	CS pos: 22-23. SGC-SW. Pr: 0.2696
A0A5P8YJI1	OTHER	0.001614	0.998386	
A0A5P8YJJ3	OTHER	0.000535	0.999465	
A0A5P8YJK9	OTHER	0.318017	0.681983	
A0A5P8YJL4	OTHER	0.001054	0.998946	
A0A5P8YJN9	OTHER	0.000569	0.999431	
A0A5P8YJP5	SP(Sec/SPI)	0.985675	0.014325	CS pos: 30-31. CQA-KP. Pr: 0.9448
A0A5P8YJP7	OTHER	0.001188	0.998812	
A0A5P8YJS7	OTHER	0.001483	0.998517	
A0A5P8YJT2	SP(Sec/SPI)	0.828808	0.171192	CS pos: 25-26. IGC-ND. Pr: 0.2779
A0A5P8YJU6	OTHER	0.000519	0.999481	
A0A5P8YJW0	OTHER	0.002059	0.997941	
A0A5P8YJX1	SP(Sec/SPI)	0.997508	0.002492	CS pos: 19-20. VHA-VD. Pr: 0.9817
A0A5P8YJX7	OTHER	0.008305	0.991695	
A0A5P8YJY0	SP(Sec/SPI)	0.965731	0.034269	CS pos: 21-22. CVG-AV. Pr: 0.4966
A0A5P8YJZ8	OTHER	0.000653	0.999347	
A0A5P8YK02	OTHER	0.114084	0.885916	
A0A5P8YK04	OTHER	0.000992	0.999008	
A0A5P8YK11	SP(Sec/SPI)	0.995795	0.004205	CS pos: 18-19. LLA-AD. Pr: 0.6060
A0A5P8YK13	SP(Sec/SPI)	0.986298	0.013702	CS pos: 19-20. MAA-ER. Pr: 0.4445
A0A5P8YK30	OTHER	0.000673	0.999327	
A0A5P8YK55	OTHER	0.001526	0.998474	
A0A5P8YK58	OTHER	0.001229	0.998771	
A0A5P8YK66	OTHER	0.000602	0.999398	
A0A5P8YK70	OTHER	0.002017	0.997983	
A0A5P8YK72	OTHER	0.001057	0.998943	
A0A5P8YK82	OTHER	0.000223	0.999777	
A0A5P8YKB0	OTHER	0.000703	0.999297	
A0A5P8YKF6	OTHER	0.010413	0.989587	
A0A5P8YKG2	OTHER	0.005198	0.994802	
A0A5P8YKG7	OTHER	0.010562	0.989438	
A0A5P8YKH6	OTHER	0.002341	0.997659	
A0A5P8YKH8	OTHER	0.000611	0.999389	
A0A5P8YKI2	OTHER	0.002531	0.997469	
A0A5P8YKK9	OTHER	0.002071	0.997929	
A0A5P8YKL2	SP(Sec/SPI)	0.598869	0.401131	CS pos: 41-42. AQA-VD. Pr: 0.4373
A0A5P8YKL3	OTHER	0.002551	0.997449	
A0A5P8YKL4	OTHER	0.000609	0.999391	
A0A5P8YKN2	OTHER	0.000893	0.999107	
A0A5P8YKP0	OTHER	0.263637	0.736363	
A0A5P8YKQ1	OTHER	0.001056	0.998944	
A0A5P8YKT8	OTHER	0.057681	0.942319	
A0A5P8YKW3	OTHER	0.001804	0.998196	
A0A5P8YKW5	SP(Sec/SPI)	0.972542	0.027458	CS pos: 22-23. AIA-AK. Pr: 0.3983
A0A5P8YKW6	OTHER	0.000545	0.999455	
A0A5P8YKX2	SP(Sec/SPI)	0.978451	0.021549	CS pos: 22-23. ATA-AS. Pr: 0.6626
A0A5P8YL23	OTHER	0.002276	0.997724	
A0A5P8YL62	OTHER	0.006738	0.993262	
A0A5P8YL67	OTHER	0.001578	0.998422	
A0A5P8YL72	OTHER	0.219525	0.780475	
A0A5P8YL83	OTHER	0.000834	0.999166	
A0A5P8YL91	OTHER	0.099190	0.900810	
A0A5P8YL93	OTHER	0.001753	0.998247	
A0A5P8YLA4	SP(Sec/SPI)	0.998370	0.001630	CS pos: 19-20. VQA-AD. Pr: 0.9335
A0A5P8YLB3	OTHER	0.013072	0.986928	
A0A5P8YLB5	OTHER	0.000834	0.999166	
A0A5P8YLF7	OTHER	0.102145	0.897855	
A0A5P8YLF8	OTHER	0.000913	0.999087	
A0A5P8YLG6	OTHER	0.002931	0.997069	
A0A5P8YLG7	SP(Sec/SPI)	0.990610	0.009390	CS pos: 18-19. SGC-AN. Pr: 0.3256
A0A5P8YLJ2	SP(Sec/SPI)	0.999154	0.000846	CS pos: 19-20. AMA-KD. Pr: 0.9832
A0A5P8YLJ3	OTHER	0.028332	0.971668	
A0A5P8YLK3	SP(Sec/SPI)	0.886661	0.113339	CS pos: 19-20. IHS-YP. Pr: 0.8345
A0A5P8YLK6	OTHER	0.001137	0.998863	
A0A5P8YLL5	OTHER	0.097585	0.902415	
A0A5P8YLL8	OTHER	0.000181	0.999819	
A0A5P8YLQ8	OTHER	0.001250	0.998750	
A0A5P8YLS5	OTHER	0.000469	0.999531	
A0A5P8YLW3	OTHER	0.000959	0.999041	
A0A5P8YLX5	OTHER	0.001194	0.998806	
A0A5P8YM01	SP(Sec/SPI)	0.997448	0.002552	CS pos: 21-22. LHA-AD. Pr: 0.8885
A0A5P8YM06	OTHER	0.002475	0.997525	
A0A5P8YM29	OTHER	0.001803	0.998197	
A0A5P8YM38	OTHER	0.487957	0.512043	
A0A5P8YM46	OTHER	0.334398	0.665602	
A0A5P8YM93	OTHER	0.002237	0.997763	
A0A5P8YM96	OTHER	0.000966	0.999034	
A0A5P8YMA6	OTHER	0.011443	0.988557	
A0A5P8YMB1	OTHER	0.003255	0.996745	
A0A5P8YMD4	OTHER	0.422624	0.577376	
A0A5P8YMJ0	SP(Sec/SPI)	0.706059	0.293941	CS pos: 26-27. LDA-TI. Pr: 0.4265
A0A5P8YMJ2	OTHER	0.002774	0.997226	
A0A5P8YMK4	OTHER	0.000683	0.999317	
A0A5P8YMM0	SP(Sec/SPI)	0.977547	0.022453	CS pos: 29-30. AYA-DK. Pr: 0.9033
A0A5P8YMP8	OTHER	0.001333	0.998667	
A0A5P8YMR8	OTHER	0.241825	0.758175	
A0A5P8YMT8	OTHER	0.003258	0.996742	
A0A5P8YN47	OTHER	0.000922	0.999078	
A0A5P8YNA1	OTHER	0.001732	0.998268	
A0A5P8YNC3	OTHER	0.004845	0.995155	
A0A5P8YNL1	OTHER	0.007544	0.992456	
A0A6B3T8B5	OTHER	0.001519	0.998481	
A0A6B3T8C1	OTHER	0.001355	0.998645	
A0A6B3V616	OTHER	0.001799	0.998201	
A0A6B3V8A6	OTHER	0.022070	0.977930	
A0A6B3VB89	OTHER	0.009047	0.990953	
A0A6M0NGU2	OTHER	0.001752	0.998248	
A0A6M0NPF9	OTHER	0.058184	0.941816	
A0A7Y8RBF6	OTHER	0.026119	0.973881	
A0A7Y8RC16	OTHER	0.002580	0.997420	
A0A7Y8RC55	OTHER	0.191969	0.808031	
A0A7Y8RCW6	SP(Sec/SPI)	0.893642	0.106358	CS pos: 29-30. LHA-AT. Pr: 0.6514
A0A7Y8RD79	OTHER	0.004025	0.995975	
A0A7Y8RDP6	OTHER	0.000454	0.999546	
A0A7Y8RE30	OTHER	0.007567	0.992433	
A0A7Y8RE47	OTHER	0.003544	0.996456	
A0A7Y8RE48	OTHER	0.000552	0.999448	
A0A7Y8REI5	OTHER	0.000327	0.999673	
A0A7Y8RF16	OTHER	0.075239	0.924761	
A0A7Y8RF71	SP(Sec/SPI)	0.907648	0.092352	CS pos: 27-28. AFA-AM. Pr: 0.7400
A0A7Y8RF98	OTHER	0.001732	0.998268	
A0A7Y8RFL4	OTHER	0.000655	0.999345	
A0A7Y8RFP1	SP(Sec/SPI)	0.799674	0.200326	CS pos: 31-32. VIA-NN. Pr: 0.6716
A0A7Y8RG06	OTHER	0.081584	0.918416	
A0A7Y8RGM7	OTHER	0.034676	0.965324	
A0A7Y8RGQ3	OTHER	0.000358	0.999642	
A0A7Y8RHG9	OTHER	0.000953	0.999047	
A0A7Y8RHN0	OTHER	0.050713	0.949287	
A0A7Y8RHN7	OTHER	0.000493	0.999507	
A0A7Y8RHW9	OTHER	0.065097	0.934903	
A0A7Y8RIE4	OTHER	0.002376	0.997624	
A0A7Y8RJ83	OTHER	0.005490	0.994510	
A0A7Y8RJ92	OTHER	0.000532	0.999468	
A0A7Y8RK55	OTHER	0.070455	0.929545	
A0A7Y8UP48	OTHER	0.235898	0.764102	
A0A7Y8UQU6	OTHER	0.000776	0.999224	
A0A7Y8URY0	OTHER	0.000774	0.999226	
A0A7Y8URZ8	OTHER	0.006446	0.993554	
A0A7Y8US05	OTHER	0.002763	0.997237	
A0A7Y8US86	OTHER	0.001873	0.998127	
A0A7Y8USP3	OTHER	0.004164	0.995836	
A0A7Y8UT32	OTHER	0.002755	0.997245	
A0A7Y8UT37	OTHER	0.000317	0.999683	
A0A7Y8UTN4	OTHER	0.010983	0.989017	
A0A7Y8UU79	SP(Sec/SPI)	0.940746	0.059254	CS pos: 30-31. VQA-AS. Pr: 0.7176
A0A7Y8UVK4	OTHER	0.004079	0.995921	
O30878	OTHER	0.000466	0.999534	
O34279	OTHER	0.002021	0.997979	
O68693	OTHER	0.023735	0.976265	
O68694	SP(Sec/SPI)	0.967209	0.032791	CS pos: 17-18. GCA-TP. Pr: 0.2516
O68698	OTHER	0.002016	0.997984	
O68699	OTHER	0.001102	0.998898	
O68704	OTHER	0.002579	0.997421	
O68706	OTHER	0.001321	0.998679	
O68709	OTHER	0.001268	0.998732	
O68712	OTHER	0.000615	0.999385	
O68728	OTHER	0.000395	0.999605	
O68729	OTHER	0.000180	0.999820	
O68730	OTHER	0.000505	0.999495	
O68731	OTHER	0.001589	0.998411	
O68737	OTHER	0.000534	0.999466	
